track_id,x0_m,slope_rad,x_at_detector_m,passed_veto,cherenkov_rejected,survives_cherenkov,misidentified_as_electron,fake_charge,fake_energy_gev
570.0,0.01870048477765734,0.014692471314618046,0.11860928971706006,False,False,False,False,0.0,
571.0,-0.01809814593094429,0.0018214386288225115,-0.005712363254951213,False,False,False,False,0.0,
572.0,0.016099476312652537,0.02131706373938357,0.16105550974046082,False,False,False,False,0.0,
573.0,-0.00838591253616076,-0.022483864499176085,-0.16127619113055813,False,False,False,False,0.0,
574.0,0.029905838616449652,0.02034555945831088,0.16825564293296366,False,False,False,False,0.0,
575.0,0.017464699170369413,-0.010710951315098336,-0.055369769772299265,False,False,False,False,0.0,
576.0,-0.024357768046048674,-0.006052510425084641,-0.06551483893662423,False,False,False,False,0.0,
577.0,-0.03151620538078317,0.001260719429598855,-0.022943313259510954,False,False,False,False,0.0,
578.0,0.012815393446335406,-0.018080636929528326,-0.11013293767445721,False,False,False,False,0.0,
579.0,-0.0024596753349193034,0.00997604658172967,0.06537744142084245,False,False,False,False,0.0,
580.0,-0.002500283043262856,0.0036032992484771355,0.022002151846381664,False,False,False,False,0.0,
581.0,-0.04050799888195345,-0.027528582445801555,-0.227702359513404,False,False,False,False,0.0,
582.0,-0.009619544878363317,-0.0016344603820541345,-0.02073387547633143,False,False,False,False,0.0,
583.0,-0.022755450289074348,0.004824841573238012,0.010053472408944133,False,False,False,False,0.0,
584.0,0.011514091584243666,0.019851683762458543,0.14650554116896175,False,False,False,False,0.0,
585.0,0.008578344078190303,-0.016624417586076367,-0.10446769550712899,False,False,False,False,0.0,
586.0,-0.011587054753718563,0.002300230047628931,0.0040545095701581685,False,False,False,False,0.0,
587.0,-0.001345412328646695,-0.01437506499935057,-0.09909585432423057,False,False,False,False,0.0,
588.0,0.028012061081391804,0.0026067576440440637,0.04573801306089144,False,False,False,False,0.0,
589.0,4.666075504720241e-05,-0.009958863480984313,-0.06767361091564612,False,False,False,False,0.0,
590.0,0.02078050959859513,0.009621893252729866,0.08620938371715822,False,False,False,False,0.0,
591.0,0.008892104221568218,-0.01444328491721316,-0.08932223321548127,False,False,False,False,0.0,
592.0,-0.032517528970498526,-0.01343223260906506,-0.12385671071214094,False,False,False,False,0.0,
593.0,-0.01704649308218643,-0.004427880265843753,-0.047156078889923944,False,False,False,False,0.0,
594.0,0.01476113100756211,-0.017933448037480815,-0.10718631564730742,False,False,False,False,0.0,
595.0,-0.029847505683123325,0.015310818870843861,0.07426606263861493,False,False,False,False,0.0,
596.0,0.019011818332155067,0.0033250844110712333,0.04162239232743945,False,False,False,False,0.0,
597.0,0.03537345398432468,-0.0032883479632510593,0.013012687834217482,False,False,False,False,0.0,
598.0,0.026616699560579604,0.03717845007693196,0.27943016008371696,False,False,False,False,0.0,
599.0,-0.005281277866319987,0.00483774825562338,0.027615410271918994,False,False,False,False,0.0,
600.0,0.006197949626939628,-0.010316735431262075,-0.06395585130564248,False,False,False,False,0.0,
