event_id,energy_gev,mean_decay_length_m,decay_z_m,opening_angle_rad,in_decay_volume,detected,x_plus_at_detector_m,x_minus_at_detector_m,slope_plus_rad,slope_minus_rad,energy_plus_gev,energy_minus_gev
165.0,0.42266910510292244,3.428946659324583,3.7663821112385927,0.04402421247506199,True,True,-0.03163640411298919,0.03163640411298919,-0.01042860547143793,0.01042860547143793,0.18585018007599913,0.2527242206694409
166.0,0.23362237732627314,1.8952856042821586,0.5389954384790051,0.063527059861097,False,False,,,,,,
167.0,0.3319200324577968,2.692735458348503,3.718627481569229,0.05627286806189455,True,True,-0.08014943172723915,0.08014943172723915,-0.02601095169371352,0.02601095169371352,0.19091104345466806,0.13525467161807617
168.0,0.4300276397827797,3.4886435300051986,13.446093391870466,0.07029966057497944,False,False,,,,,,
169.0,0.344011542903333,2.7908290825283775,1.106402020692475,0.04870836189339105,False,False,,,,,,
170.0,0.38634804084815166,3.1342882836924613,0.11949634667170975,0.06621689667915429,False,False,,,,,,
171.0,0.4306235370970285,3.4934778083575195,14.253387007096558,0.05040589691214095,False,False,,,,,,
172.0,0.3173096280908241,2.574207047729721,0.5436760415721337,0.05683096674572171,False,False,,,,,,
173.0,0.28610777557104466,2.3210788046886703,0.05404315681392217,0.05789395020054,False,False,,,,,,
174.0,0.31528440443276173,2.5577772121612874,0.37952779074085047,0.07732609671491464,False,False,,,,,,
175.0,0.40701597696850433,3.30195904471901,0.8969189539323565,0.04678089096629741,False,False,,,,,,
176.0,0.40467715740263366,3.2829851300412325,1.4194110333012555,0.03952905083039571,False,False,,,,,,
177.0,0.3738762180175199,3.0331093361079926,5.217624332780481,0.04562963971309612,True,True,0.024846908763951254,-0.024846908763951254,0.01570228187824144,-0.01570228187824144,0.16607295284648144,0.20426231678544118
178.0,0.2817829945162026,2.2859935728340735,2.614521439417778,0.06627286693426487,True,False,0.00952860759125159,-0.00952860759125159,0.002276587361117939,-0.002276587361117939,0.16854419714216234,0.11515373149354396
179.0,0.4222408952357244,3.425472762661942,1.123541139701479,0.0641195278264353,False,False,,,,,,
180.0,0.4026875906095916,3.266844564463714,2.3735937703425036,0.04160570963857039,True,True,0.018600483297635577,-0.018600483297635577,0.004202163636272225,-0.004202163636272225,0.17005495593034556,0.25048444474875714
181.0,0.3344125282453261,2.712956087206503,2.010272617524571,0.07618413178539304,False,False,,,,,,
182.0,0.13840694383044772,1.1228405907717658,0.8951291538751244,0.15845707789067132,False,False,,,,,,
183.0,0.4661905030727129,3.7820184840119113,7.359975511403589,0.0456007549706165,False,False,,,,,,
