event_id,energy_gev,mean_decay_length_m,decay_z_m,opening_angle_rad,in_decay_volume,detected,x_plus_base_at_detector_m,x_minus_base_at_detector_m,x_plus_at_detector_m,x_minus_at_detector_m
141.0,0.25428000520151184,2.062872738608245,0.005930455096774974,0.07000442173646067,False,False,,,,
142.0,0.46656414625120946,3.785049702790897,0.49983940245866,0.032537613596517766,False,False,,,,
143.0,0.4399924595248291,3.5694841567573046,2.021845971418681,0.033886389158109764,False,False,,,,
144.0,0.3289387713186407,2.6685496702218923,6.723618607338494,0.0515187935954472,False,False,,,,
145.0,0.455161501215937,3.6925445702200164,0.11354584966137425,0.03734495216770749,False,False,,,,
146.0,0.4283484244358128,3.475020722506963,0.1442090830201168,0.056686694004978944,False,False,,,,
147.0,0.42417157013103657,3.441135561651971,7.874029953120268,0.04370534445668794,False,False,,,,
148.0,0.4669810631988366,3.7884319844801007,3.6356222008189536,0.03211202161040674,True,True,-0.008147390615463776,0.008147390615463776,-0.02464739061546377,0.02464739061546377
149.0,0.12303005624703896,0.9980940060950837,1.4064775079866672,0.2401938562678272,False,False,,,,
150.0,0.46420399681020275,3.765902747303634,0.09247454575861387,0.036204131498303226,False,False,,,,
151.0,0.46680629372559634,3.787014149123355,11.65329336780674,0.04067379645891388,False,False,,,,
152.0,0.3458862400829502,2.8060377565328998,1.9086088402813817,0.06921017940948986,False,False,,,,
153.0,0.4359481663555287,3.5366744117705613,4.743653531754119,0.048458564196932,True,True,-0.032211288805372634,0.032211288805372634,-0.04871128880537262,0.04871128880537262
154.0,0.43166807546083064,3.5019517334441983,0.2882505142823831,0.030434096428785827,False,False,,,,
155.0,0.2864875837856393,2.324160037958136,0.15554035847792202,0.048828905229647654,False,False,,,,
156.0,0.3140321670719384,2.5476183075637278,9.999131878039883,0.05831851782655208,False,False,,,,
157.0,0.21644494453938293,1.7559319111466334,1.2117727515546945,0.10524531143172842,False,False,,,,
158.0,0.2814768704844528,2.283510110089022,1.2314850599908618,0.0806484662565609,False,False,,,,
159.0,0.4243212480147518,3.4423498389037115,6.462092302864772,0.050259012161267866,False,False,,,,
160.0,0.4438713562655171,3.6009521061774743,1.2525246274151753,0.046737708782222574,False,False,,,,
161.0,0.4221656903273887,3.424862655095316,0.7607704852232711,0.04223539009468107,False,False,,,,
162.0,0.24683642027026415,2.0024858890011856,4.316584325172487,0.08432102064691509,True,True,0.10464625599387788,-0.10464625599387788,0.12114625599387786,-0.12114625599387786
163.0,0.3671001865872249,2.9781380830500463,0.7837262474722118,0.07393018578017699,False,False,,,,
164.0,0.4733003327529247,3.8396977097608396,0.41451632539443284,0.04028141776181193,False,False,,,,
165.0,0.44380697884794773,3.6004298377451582,8.84908047037857,0.03604695835077611,False,False,,,,
166.0,0.2294791041740069,1.8616728739864987,0.3913129012214368,0.11025415274775126,False,False,,,,
167.0,0.44899735752224323,3.6425373194630883,2.1717795704470486,0.030748435431734555,False,False,,,,
168.0,0.4646770564293965,3.7697404921998476,0.4214702520151958,0.046943516052085014,False,False,,,,
169.0,0.2749468132180273,2.230534347776194,1.0260182365238009,0.06232305293380496,False,False,,,,
170.0,0.2893336612392019,2.3472491345084885,2.1473813239574873,0.0737901219642349,False,False,,,,
171.0,0.1400036189300568,1.1357937820098576,0.4502063343365162,0.1539923910211275,False,False,,,,
172.0,0.3095292940412874,2.5110882862080057,0.5710525256332338,0.08085035607046177,False,False,,,,
173.0,0.19432653612867296,1.5764940442341402,0.16853299836037375,0.09502038812686804,False,False,,,,
174.0,0.3998082072221414,3.243485270093458,0.31000607477295966,0.034249445875909355,False,False,,,,
175.0,0.3400553416821981,2.758733992546527,0.9189331968021371,0.050696705826601365,False,False,,,,
176.0,0.3241175558102676,2.6294370627194015,1.4162601010066016,0.058216173713357064,False,False,,,,
177.0,0.4199679007620628,3.407032860826138,0.7759110318577127,0.04116864392720941,False,False,,,,
178.0,0.3390070328847744,2.750229479428656,5.8970344301090805,0.0580584337003381,True,True,-0.02485648581467075,0.02485648581467075,-0.04135648581467074,0.04135648581467074
179.0,0.40015621526714706,3.2463085212110183,7.809530838207698,0.03441214085828211,False,False,,,,
180.0,0.32836349250599206,2.66388266158796,1.870347667508411,0.051410531647906474,False,False,,,,
181.0,0.37071750375832957,3.007483941263545,7.810295447285091,0.04145452318182772,False,False,,,,
182.0,0.4364177678558243,3.5404841023209515,12.064197433818915,0.04069009747860237,False,False,,,,
183.0,0.46417031953471655,3.7656295369367556,13.974195907519139,0.042818866766255875,False,False,,,,
184.0,0.46089104828642913,3.739026111098247,1.8353074746923408,0.06252899460355854,False,False,,,,
185.0,0.4405189464409026,3.573755336103637,0.6242714108356705,0.05150083988929934,False,False,,,,
186.0,0.3384966250512226,2.7460887432957786,5.143663033141225,0.06784410883791911,True,True,-0.04542028639932538,0.04542028639932538,-0.06192028639932537,0.06192028639932537
187.0,0.3698678109521216,3.00059072083621,1.4517483421787019,0.04553920837330484,False,False,,,,
188.0,0.4192751609242682,3.4014129375246505,7.7412576481621524,0.03328809901454408,False,False,,,,
189.0,0.42637093767897827,3.4589781574676866,0.13446646997643666,0.05350109290767777,False,False,,,,
190.0,0.3903574825851467,3.166815292844166,2.529091201101971,0.054557342061801885,True,False,-0.10117952225528262,0.10117952225528262,-0.11767952225528261,0.11767952225528261
191.0,0.3446827851766727,2.7962746046235045,3.007146261177566,0.05616855733748595,True,True,-0.07817577740513952,0.07817577740513952,-0.09467577740513951,0.09467577740513951
192.0,0.36236646575785636,2.9397352851448484,0.7884590614486316,0.0832487541873639,False,False,,,,
193.0,0.3538639327990366,2.8707576105692656,0.5681961610829859,0.05594026581645857,False,False,,,,
194.0,0.2344027831615794,1.9016167270199777,1.070934176288083,0.06638108463052249,False,False,,,,
195.0,0.36784589886472474,2.984187750725965,0.12420503985520841,0.057215831720098184,False,False,,,,
196.0,0.4211629751715307,3.41672802509179,5.13684554284903,0.047685776432240506,True,False,-0.02854508366462715,0.02854508366462715,-0.045045083664627145,0.045045083664627145
197.0,0.46567172376668375,3.777809833446116,0.553061836653773,0.06604996483984578,False,False,,,,
198.0,0.2650457194584691,2.1502107046222205,8.605982735829526,0.07075715833451679,False,False,,,,
199.0,0.45891265940089887,3.722976227446988,0.6718375544791793,0.034638516671511084,False,False,,,,
200.0,0.426094740372578,3.4567374783651412,0.5976254575214306,0.0566269367933293,False,False,,,,
201.0,0.4386701910146631,3.5587571172459596,0.5515552970538292,0.046027592862913386,False,False,,,,
202.0,0.27115919462632493,2.1998069017433197,0.6709143607075784,0.07398099856666034,False,False,,,,
203.0,0.17196977568708172,1.3951225219156422,0.2804346696982585,0.209688493001245,False,False,,,,
204.0,0.2540433379514426,2.060952751160147,3.1666736858147644,0.05941541579749789,True,False,-0.06870686959183869,0.06870686959183869,-0.08520686959183868,0.08520686959183868
205.0,0.4503696462277519,3.6536701529623263,2.959786476453223,0.056104708072706094,True,True,0.10764973424754357,-0.10764973424754357,0.12414973424754355,-0.12414973424754355
206.0,0.39759415379251295,3.225523533549591,1.6169501186488422,0.05779862636501123,False,False,,,,
207.0,0.4732141691526094,3.838998698676543,3.3062828749765605,0.03447436428694349,True,False,0.02674909588138366,-0.02674909588138366,0.04324909588138365,-0.04324909588138365
